event_id,person_id,event_type,timestamp,description,case_id
EV03938,P00866,Incident,2022-03-28 18:10:42,Incident noted near Nagpur Junction 36 in Guwahati.,CASE0155
EV03939,P01564,Property Transfer,2024-11-17 03:40:39,Property Transfer noted near Kolkata Plaza 119 in Kolkata.,CASE0053
EV03940,P01099,Observation,2023-09-08 08:51:52,Observation noted near Hyderabad Colony 145 in Hyderabad.,CASE0204
EV03941,P00143,Property Transfer,2024-05-19 16:17:26,Property Transfer noted near Indore Tower 146 in Mumbai.,CASE0138
EV03942,P00062,Incident,2023-09-29 02:02:12,Incident noted near Nagpur Colony 80 in Lucknow.,CASE0208
EV03943,P00542,Observation,2025-01-30 12:23:32,Observation noted near Surat Plaza 156 in Nagpur.,CASE0180
EV03944,P00199,Financial Activity,2025-06-18 20:50:30,Financial Activity noted near Surat Tower 108 in Ranchi.,CASE0039
EV03945,P01651,Financial Activity,2025-04-07 00:57:51,Financial Activity noted near Ranchi Market 132 in Indore.,CASE0049
EV03946,P00865,Observation,2025-11-21 02:32:50,Observation noted near Lucknow Park 19 in Bengaluru.,CASE0001
EV03947,P00452,Travel,2025-11-29 08:58:46,Travel noted near Visakhapatnam Colony 72 in Chandigarh.,CASE0074
EV03948,P00441,Incident,2024-12-30 11:57:05,Incident noted near Surat Park 155 in Kolkata.,CASE0201
EV03949,P01509,Incident,2023-03-06 19:17:31,Incident noted near Nagpur Tower 130 in Lucknow.,CASE0090
EV03950,P01210,Incident,2025-12-20 15:34:58,Incident noted near Lucknow Plaza 142 in Patna.,CASE0142
EV03951,P00920,Property Transfer,2024-11-01 19:56:48,Property Transfer noted near Indore Market 135 in Nagpur.,CASE0070
EV03952,P01828,Observation,2022-04-25 20:05:22,Observation noted near Visakhapatnam Plaza 120 in Chandigarh.,CASE0228
EV03953,P01373,Meeting,2024-04-24 06:05:42,Meeting noted near Indore Market 83 in Jaipur.,CASE0165
EV03954,P01828,Travel,2023-12-24 16:29:58,Travel noted near Patna Market 70 in Chandigarh.,CASE0043
EV03955,P00286,Travel,2024-01-16 10:46:12,Travel noted near Visakhapatnam Colony 6 in Mumbai.,CASE0219
EV03956,P00143,Observation,2022-01-06 01:39:24,Observation noted near Surat Plaza 122 in Mumbai.,CASE0184
EV03957,P00452,Observation,2024-06-20 16:00:01,Observation noted near Kolkata Park 15 in Chandigarh.,CASE0052
EV03958,P00199,Financial Activity,2023-11-24 06:12:35,Financial Activity noted near Hyderabad Tower 85 in Ranchi.,CASE0155
EV03959,P00199,Meeting,2024-01-25 01:46:51,Meeting noted near Lucknow Park 19 in Ranchi.,CASE0113
EV03960,P01035,Financial Activity,2024-09-12 00:28:03,Financial Activity noted near Indore Market 93 in Chennai.,CASE0016
EV03961,P01310,Observation,2023-11-22 10:20:12,Observation noted near Guwahati Junction 159 in Ranchi.,CASE0142
EV03962,P00748,Property Transfer,2025-06-07 02:52:24,Property Transfer noted near Pune Junction 25 in Bhopal.,CASE0081
EV03963,P00547,Incident,2023-10-06 22:27:50,Incident noted near Bhopal Plaza 160 in Chandigarh.,CASE0062
EV03964,P01035,Incident,2022-09-14 19:58:15,Incident noted near Kolkata Tower 30 in Chennai.,CASE0214
EV03965,P00229,Travel,2022-03-12 05:55:42,Travel noted near Nagpur Junction 36 in Visakhapatnam.,CASE0049
EV03966,P01099,Meeting,2023-07-30 09:43:52,Meeting noted near Surat Hub 154 in Hyderabad.,CASE0041
EV03967,P01775,Observation,2024-04-07 08:55:45,Observation noted near Kochi Park 121 in Kolkata.,CASE0036
EV03968,P00697,Meeting,2022-03-15 23:23:15,Meeting noted near Ahmedabad Tower 98 in Chennai.,CASE0092
EV03969,P00866,Incident,2024-11-07 18:22:15,Incident noted near Hyderabad Tower 10 in Guwahati.,CASE0027
EV03970,P00162,Observation,2025-12-07 06:46:37,Observation noted near Ranchi Market 132 in Lucknow.,CASE0117
EV03971,P00593,Incident,2023-07-07 06:40:49,Incident noted near Guwahati Hub 60 in Hyderabad.,CASE0054
EV03972,P01099,Observation,2022-06-24 14:51:07,Observation noted near Patna Market 67 in Hyderabad.,CASE0146
EV03973,P00052,Travel,2025-08-24 17:19:09,Travel noted near Bhopal Hub 113 in Bengaluru.,CASE0087
EV03974,P01310,Financial Activity,2025-11-09 11:47:52,Financial Activity noted near Delhi Market 141 in Ranchi.,CASE0149
EV03975,P01765,Financial Activity,2023-12-15 01:46:41,Financial Activity noted near Jaipur Plaza 78 in Delhi.,CASE0222
EV03976,P01183,Incident,2023-09-08 05:20:03,Incident noted near Jaipur Colony 114 in Bhopal.,CASE0145
EV03977,P01355,Incident,2025-12-17 03:24:14,Incident noted near Kochi Tower 144 in Visakhapatnam.,CASE0005
EV03978,P00502,Financial Activity,2022-03-22 07:19:18,Financial Activity noted near Jaipur Colony 56 in Patna.,CASE0111
EV03979,P00570,Travel,2023-01-31 21:05:39,Travel noted near Hyderabad Hub 16 in Chennai.,CASE0041
EV03980,P00741,Observation,2023-05-16 08:50:04,Observation noted near Kolkata Junction 45 in Ahmedabad.,CASE0191
EV03981,P00728,Meeting,2025-07-30 09:32:30,Meeting noted near Visakhapatnam Colony 6 in Patna.,CASE0077
EV03982,P00430,Incident,2023-07-07 11:17:29,Incident noted near Lucknow Colony 73 in Chennai.,CASE0220
EV03983,P00229,Property Transfer,2023-05-16 08:28:20,Property Transfer noted near Chandigarh Plaza 89 in Visakhapatnam.,CASE0131
EV03984,P00229,Property Transfer,2025-01-15 09:41:58,Property Transfer noted near Patna Colony 77 in Visakhapatnam.,CASE0207
EV03985,P01355,Financial Activity,2025-03-27 01:50:02,Financial Activity noted near Hyderabad Plaza 102 in Visakhapatnam.,CASE0154
EV03986,P01267,Meeting,2024-02-09 21:09:14,Meeting noted near Nagpur Junction 51 in Chennai.,CASE0101
EV03987,P01210,Incident,2025-06-30 10:15:43,Incident noted near Kolkata Park 18 in Patna.,CASE0045
EV03988,P00210,Travel,2025-11-06 17:09:24,Travel noted near Pune Market 17 in Pune.,CASE0099
EV03989,P01233,Travel,2023-08-12 18:38:15,Travel noted near Visakhapatnam Junction 110 in Surat.,CASE0182
EV03990,P00564,Incident,2024-03-29 13:40:03,Incident noted near Visakhapatnam Junction 110 in Surat.,CASE0098
EV03991,P01752,Observation,2022-12-05 06:46:07,Observation noted near Visakhapatnam Junction 34 in Indore.,CASE0139
EV03992,P00164,Observation,2024-01-21 12:16:22,Observation noted near Chennai Tower 134 in Indore.,CASE0205
EV03993,P00256,Observation,2024-03-14 00:35:55,Observation noted near Kolkata Junction 45 in Delhi.,CASE0131
EV03994,P01961,Meeting,2023-10-26 21:10:02,Meeting noted near Chennai Colony 48 in Guwahati.,CASE0037
EV03995,P01386,Travel,2025-12-20 02:17:40,Travel noted near Guwahati Park 61 in Ahmedabad.,CASE0123
EV03996,P00256,Meeting,2025-03-17 09:15:46,Meeting noted near Hyderabad Tower 85 in Delhi.,CASE0042
EV03997,P01699,Meeting,2024-10-30 20:40:46,Meeting noted near Hyderabad Market 131 in Surat.,CASE0179
EV03998,P00448,Travel,2023-07-05 18:21:45,Travel noted near Kochi Park 115 in Surat.,CASE0171
EV03999,P00728,Property Transfer,2022-02-10 18:52:52,Property Transfer noted near Visakhapatnam Junction 34 in Patna.,CASE0086
EV04000,P01099,Observation,2022-04-30 03:47:42,Observation noted near Nagpur Junction 37 in Hyderabad.,CASE0184
EV04001,P00319,Meeting,2025-04-16 13:40:24,Meeting noted near Kolkata Park 18 in Bengaluru.,CASE0235
EV04002,P00094,Observation,2025-02-28 02:49:39,Observation noted near Hyderabad Tower 85 in Lucknow.,CASE0053
EV04003,P01035,Meeting,2022-08-01 08:22:28,Meeting noted near Pune Market 65 in Chennai.,CASE0064
EV04004,P01653,Travel,2022-04-04 21:02:04,Travel noted near Patna Hub 91 in Delhi.,CASE0142
EV04005,P00256,Observation,2025-01-12 08:42:52,Observation noted near Delhi Junction 46 in Delhi.,CASE0204
EV04006,P00394,Property Transfer,2022-07-26 09:51:15,Property Transfer noted near Patna Tower 13 in Guwahati.,CASE0106
EV04007,P01555,Property Transfer,2024-07-20 02:34:57,Property Transfer noted near Chandigarh Junction 44 in Guwahati.,CASE0110
EV04008,P01373,Financial Activity,2023-06-28 00:42:28,Financial Activity noted near Ahmedabad Plaza 35 in Jaipur.,CASE0213
EV04009,P01386,Financial Activity,2025-11-28 06:34:02,Financial Activity noted near Delhi Hub 3 in Ahmedabad.,CASE0153
EV04010,P00920,Financial Activity,2022-10-04 07:21:04,Financial Activity noted near Surat Plaza 40 in Nagpur.,CASE0014
EV04011,P01699,Financial Activity,2025-09-08 07:23:13,Financial Activity noted near Surat Tower 108 in Surat.,CASE0103
EV04012,P01117,Travel,2022-05-14 13:58:05,Travel noted near Chandigarh Hub 1 in Bengaluru.,CASE0058
EV04013,P00229,Financial Activity,2025-09-12 21:59:56,Financial Activity noted near Hyderabad Park 81 in Visakhapatnam.,CASE0147
EV04014,P01117,Incident,2025-03-20 11:10:15,Incident noted near Surat Park 62 in Bengaluru.,CASE0236
EV04015,P00094,Incident,2024-08-20 10:30:54,Incident noted near Indore Hub 2 in Lucknow.,CASE0126
EV04016,P00477,Observation,2025-10-02 04:46:52,Observation noted near Visakhapatnam Market 50 in Kochi.,CASE0045
EV04017,P00458,Observation,2024-12-09 13:29:09,Observation noted near Visakhapatnam Junction 34 in Ranchi.,CASE0026
EV04018,P00066,Incident,2024-02-18 08:15:27,Incident noted near Bhopal Plaza 160 in Patna.,CASE0159
EV04019,P00062,Meeting,2022-09-18 08:01:54,Meeting noted near Ranchi Park 95 in Lucknow.,CASE0091
EV04020,P01509,Incident,2025-12-03 06:45:37,Incident noted near Chennai Plaza 139 in Lucknow.,CASE0230
EV04021,P00164,Observation,2022-06-03 19:57:50,Observation noted near Surat Park 155 in Indore.,CASE0006
EV04022,P00327,Financial Activity,2025-01-16 05:56:14,Financial Activity noted near Guwahati Plaza 152 in Ranchi.,CASE0068
EV04023,P01658,Financial Activity,2025-01-09 03:08:09,Financial Activity noted near Chandigarh Hub 1 in Nagpur.,CASE0063
EV04024,P01150,Observation,2024-01-26 03:51:06,Observation noted near Nagpur Junction 51 in Guwahati.,CASE0187
EV04025,P00941,Observation,2022-03-20 15:01:26,Observation noted near Nagpur Hub 103 in Ahmedabad.,CASE0009
EV04026,P01355,Financial Activity,2022-04-10 15:39:50,Financial Activity noted near Kochi Park 117 in Visakhapatnam.,CASE0015
EV04027,P00690,Meeting,2023-01-19 19:59:09,Meeting noted near Delhi Hub 82 in Kolkata.,CASE0123
EV04028,P00776,Financial Activity,2025-11-24 06:18:15,Financial Activity noted near Chennai Park 96 in Delhi.,CASE0022
EV04029,P01509,Travel,2023-04-27 23:38:12,Travel noted near Lucknow Colony 73 in Lucknow.,CASE0137
EV04030,P01288,Observation,2022-07-03 05:34:31,Observation noted near Lucknow Colony 87 in Guwahati.,CASE0011
EV04031,P01386,Observation,2022-09-03 00:33:07,Observation noted near Visakhapatnam Tower 14 in Ahmedabad.,CASE0229
EV04032,P00408,Travel,2022-12-15 10:42:38,Travel noted near Visakhapatnam Hub 123 in Delhi.,CASE0007
EV04033,P01443,Financial Activity,2022-10-29 17:09:02,Financial Activity noted near Delhi Junction 8 in Delhi.,CASE0031
EV04034,P01233,Financial Activity,2025-07-25 09:41:22,Financial Activity noted near Delhi Hub 3 in Surat.,CASE0046
EV04035,P00089,Incident,2024-03-18 02:55:27,Incident noted near Kolkata Hub 143 in Guwahati.,CASE0145
EV04036,P01919,Financial Activity,2022-04-14 10:39:36,Financial Activity noted near Indore Market 23 in Ahmedabad.,CASE0035
EV04037,P00210,Incident,2022-01-16 13:57:13,Incident noted near Kolkata Tower 75 in Pune.,CASE0004
EV04038,P00143,Property Transfer,2024-01-14 04:24:13,Property Transfer noted near Patna Hub 91 in Mumbai.,CASE0129
EV04039,P01331,Incident,2022-09-17 16:57:41,Incident noted near Nagpur Junction 51 in Mumbai.,CASE0098
EV04040,P01207,Meeting,2022-04-12 18:33:55,Meeting noted near Surat Hub 20 in Kochi.,CASE0050
EV04041,P00865,Financial Activity,2024-06-10 02:29:42,Financial Activity noted near Bhopal Junction 58 in Bengaluru.,CASE0159
EV04042,P01331,Property Transfer,2023-02-21 03:02:10,Property Transfer noted near Visakhapatnam Plaza 120 in Mumbai.,CASE0009
EV04043,P00697,Incident,2025-09-11 23:32:33,Incident noted near Kolkata Tower 30 in Chennai.,CASE0077
EV04044,P01443,Incident,2024-10-01 23:35:56,Incident noted near Visakhapatnam Tower 42 in Delhi.,CASE0204
EV04045,P01443,Travel,2024-09-14 18:43:57,Travel noted near Patna Tower 13 in Delhi.,CASE0146
EV04046,P01237,Incident,2024-11-16 19:49:51,Incident noted near Ranchi Colony 111 in Ahmedabad.,CASE0132
EV04047,P00458,Observation,2022-05-20 18:22:30,Observation noted near Surat Park 62 in Ranchi.,CASE0190
EV04048,P00452,Observation,2024-05-09 19:28:29,Observation noted near Visakhapatnam Junction 110 in Chandigarh.,CASE0042
EV04049,P00759,Meeting,2022-03-05 02:10:37,Meeting noted near Visakhapatnam Junction 110 in Jaipur.,CASE0232
EV04050,P01781,Property Transfer,2023-04-19 12:41:09,Property Transfer noted near Hyderabad Park 81 in Kochi.,CASE0108
EV04051,P00162,Property Transfer,2024-07-15 15:08:12,Property Transfer noted near Lucknow Plaza 142 in Lucknow.,CASE0237
EV04052,P00570,Financial Activity,2022-02-11 19:30:37,Financial Activity noted near Ahmedabad Plaza 35 in Chennai.,CASE0006
EV04053,P01233,Meeting,2025-10-25 21:12:08,Meeting noted near Surat Plaza 156 in Surat.,CASE0101
EV04054,P00286,Incident,2025-10-06 07:26:01,Incident noted near Kochi Park 117 in Mumbai.,CASE0237
EV04055,P01781,Meeting,2025-05-04 09:58:48,Meeting noted near Bhopal Hub 113 in Kochi.,CASE0166
EV04056,P00452,Travel,2022-11-04 15:57:30,Travel noted near Delhi Junction 46 in Chandigarh.,CASE0186
EV04057,P01035,Meeting,2022-01-02 15:09:08,Meeting noted near Ahmedabad Tower 98 in Chennai.,CASE0029
EV04058,P00094,Observation,2025-04-29 09:36:35,Observation noted near Nagpur Hub 103 in Lucknow.,CASE0176
EV04059,P00570,Property Transfer,2022-01-20 18:19:56,Property Transfer noted near Hyderabad Plaza 22 in Chennai.,CASE0174
EV04060,P00164,Meeting,2025-11-21 01:27:06,Meeting noted near Kochi Colony 148 in Indore.,CASE0017
EV04061,P00143,Travel,2023-09-20 14:55:00,Travel noted near Chandigarh Market 54 in Mumbai.,CASE0178
EV04062,P01781,Observation,2024-04-25 16:04:03,Observation noted near Pune Tower 71 in Kochi.,CASE0240
EV04063,P00334,Travel,2023-09-21 06:18:46,Travel noted near Kolkata Hub 143 in Bhopal.,CASE0114
EV04064,P01651,Property Transfer,2023-06-23 02:59:51,Property Transfer noted near Indore Market 23 in Indore.,CASE0174
EV04065,P00190,Property Transfer,2025-02-07 05:44:42,Property Transfer noted near Patna Hub 91 in Pune.,CASE0153
EV04066,P01183,Meeting,2025-05-19 22:31:31,Meeting noted near Indore Tower 146 in Bhopal.,CASE0215
EV04067,P01150,Observation,2022-08-19 23:29:43,Observation noted near Nagpur Market 32 in Guwahati.,CASE0054
EV04068,P01814,Travel,2024-12-24 19:00:48,Travel noted near Pune Junction 125 in Bhopal.,CASE0068
EV04069,P00199,Incident,2022-12-19 23:56:34,Incident noted near Delhi Colony 133 in Ranchi.,CASE0137
EV04070,P00697,Meeting,2024-05-28 02:38:31,Meeting noted near Lucknow Park 94 in Chennai.,CASE0130
EV04071,P01919,Meeting,2023-12-21 09:26:57,Meeting noted near Nagpur Hub 118 in Ahmedabad.,CASE0226
EV04072,P00192,Incident,2022-04-05 22:03:22,Incident noted near Lucknow Colony 29 in Delhi.,CASE0229
EV04073,P01519,Travel,2024-12-18 13:03:11,Travel noted near Nagpur Hub 26 in Delhi.,CASE0232
EV04074,P00207,Meeting,2022-04-28 01:45:43,Meeting noted near Mumbai Hub 138 in Mumbai.,CASE0214
EV04075,P00089,Incident,2023-05-10 20:59:15,Incident noted near Bhopal Junction 58 in Guwahati.,CASE0201
EV04076,P01519,Meeting,2025-12-07 19:31:39,Meeting noted near Delhi Hub 3 in Delhi.,CASE0013
EV04077,P00286,Financial Activity,2025-06-19 17:09:16,Financial Activity noted near Nagpur Colony 80 in Mumbai.,CASE0169
EV04078,P00014,Property Transfer,2022-09-06 03:15:13,Property Transfer noted near Guwahati Plaza 152 in Hyderabad.,CASE0208
EV04079,P00736,Travel,2024-02-03 22:30:13,Travel noted near Chennai Plaza 139 in Ahmedabad.,CASE0238
EV04080,P01699,Financial Activity,2025-03-03 05:58:36,Financial Activity noted near Bengaluru Tower 105 in Surat.,CASE0235
EV04081,P01653,Meeting,2023-08-19 12:41:50,Meeting noted near Kochi Plaza 107 in Delhi.,CASE0130
EV04082,P00430,Financial Activity,2025-09-18 13:33:46,Financial Activity noted near Bengaluru Tower 66 in Chennai.,CASE0025
EV04083,P00779,Observation,2023-11-17 17:52:24,Observation noted near Visakhapatnam Tower 42 in Delhi.,CASE0020
EV04084,P01651,Meeting,2023-03-09 23:08:52,Meeting noted near Delhi Junction 147 in Indore.,CASE0004
EV04085,P00162,Property Transfer,2022-01-28 07:47:49,Property Transfer noted near Chandigarh Hub 74 in Lucknow.,CASE0156
EV04086,P01709,Meeting,2024-05-10 16:19:04,Meeting noted near Kolkata Colony 127 in Patna.,CASE0005
EV04087,P00256,Property Transfer,2025-06-28 07:52:18,Property Transfer noted near Nagpur Market 32 in Delhi.,CASE0169
EV04088,P01889,Incident,2022-06-30 12:58:54,Incident noted near Indore Market 135 in Patna.,CASE0111
EV04089,P01584,Financial Activity,2024-11-02 04:28:11,Financial Activity noted near Jaipur Colony 56 in Lucknow.,CASE0022
EV04090,P01035,Travel,2023-05-31 09:52:41,Travel noted near Patna Colony 77 in Chennai.,CASE0158
EV04091,P01517,Property Transfer,2024-05-18 11:51:15,Property Transfer noted near Delhi Junction 147 in Lucknow.,CASE0110
EV04092,P01775,Financial Activity,2024-02-09 02:49:40,Financial Activity noted near Indore Market 93 in Kolkata.,CASE0106
EV04093,P01386,Financial Activity,2024-07-15 20:45:39,Financial Activity noted near Bhopal Junction 58 in Ahmedabad.,CASE0200
EV04094,P00920,Incident,2023-01-09 06:01:59,Incident noted near Kolkata Plaza 119 in Nagpur.,CASE0151
EV04095,P01373,Financial Activity,2024-08-13 17:13:30,Financial Activity noted near Surat Market 150 in Jaipur.,CASE0234
EV04096,P01233,Financial Activity,2022-06-21 00:03:22,Financial Activity noted near Mumbai Hub 76 in Surat.,CASE0037
EV04097,P01709,Incident,2022-06-26 04:30:46,Incident noted near Visakhapatnam Hub 123 in Patna.,CASE0220
EV04098,P00408,Observation,2024-10-09 21:22:07,Observation noted near Kolkata Tower 30 in Delhi.,CASE0052
EV04099,P01437,Incident,2022-07-11 06:16:21,Incident noted near Kolkata Tower 75 in Kolkata.,CASE0137
EV04100,P00690,Observation,2022-05-09 22:13:34,Observation noted near Mumbai Park 41 in Kolkata.,CASE0180
EV04101,P01658,Financial Activity,2022-08-11 16:55:22,Financial Activity noted near Visakhapatnam Market 84 in Nagpur.,CASE0114
EV04102,P00866,Financial Activity,2023-05-19 08:12:44,Financial Activity noted near Kolkata Plaza 119 in Guwahati.,CASE0004
EV04103,P01386,Property Transfer,2025-01-06 02:23:54,Property Transfer noted near Surat Hub 20 in Ahmedabad.,CASE0063
EV04104,P00502,Property Transfer,2022-03-21 08:15:19,Property Transfer noted near Mumbai Park 41 in Patna.,CASE0091
EV04105,P00408,Observation,2023-05-09 18:15:10,Observation noted near Delhi Park 49 in Delhi.,CASE0031
EV04106,P01467,Property Transfer,2022-07-24 01:58:25,Property Transfer noted near Surat Plaza 156 in Chandigarh.,CASE0045
EV04107,P00430,Incident,2025-01-17 09:14:21,Incident noted near Kochi Colony 148 in Chennai.,CASE0120
EV04108,P00705,Meeting,2024-11-09 20:27:32,Meeting noted near Visakhapatnam Hub 123 in Visakhapatnam.,CASE0006
EV04109,P00467,Property Transfer,2023-09-08 00:38:01,Property Transfer noted near Indore Tower 39 in Chennai.,CASE0155
